condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,4.318,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,6.687,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.430,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0.971,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2.619,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,4.913,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,7.825,3.53
